,lat,lng
0,25.226027559116,110.05549941641
1,25.225935954398,110.05688199842
2,25.225904084765,110.05708241038
3,25.22585325677,110.05717260025
4,25.22585325677,110.05717260025
5,25.225830049125,110.05752329873
6,25.225785513314,110.0579942803
7,25.225740568902,110.05848538393
8,25.225728801635,110.05865579248
9,25.225718014972,110.05873601116
10,25.225706084268,110.05891639091
11,25.225591843635,110.06021965254
12,25.225580975243,110.06029987123
13,25.225660812958,110.06030993225
14,25.225660812958,110.06030993225
15,25.226940088655,110.06039077974
16,25.227349650123,110.06043102383
17,25.227999045705,110.06049147979
18,25.228608397349,110.06055193575
19,25.229187838297,110.06060224086
20,25.229397681686,110.0606223629
21,25.2299271097,110.06067275784
22,25.2299271097,110.06067275784
23,25.229891563981,110.06114400891
24,25.229879878835,110.06128432423
25,25.229959713695,110.06129438525
26,25.229959713695,110.06129438525
27,25.232796472564,110.0615759142
28,25.234004583363,110.06173653123
29,25.234902426123,110.06190711944
30,25.234972207214,110.06192715166
31,25.235111605854,110.06197736693
32,25.235320540089,110.06205758562
33,25.235400207916,110.06208767885
34,25.235499731343,110.06212783311
35,25.235678513779,110.06221802298
36,25.235986643212,110.06236848915
37,25.23630482218,110.0625088943
38,25.237099530531,110.06292013857
39,25.238767616569,110.06381269492
40,25.239450123866,110.06435428331
41,25.239963492956,110.06482571404
42,25.240426773382,110.06529714478
43,25.241075934926,110.06603941462
44,25.241907951449,110.06723335247
45,25.242597876132,110.06852772088
46,25.24309807722,110.06976199265
47,25.243335839504,110.07051477267
48,25.243552031193,110.07134777137
49,25.245842528017,110.08128554556
50,25.245963530791,110.08182749327
51,25.246148670518,110.08273082929
52,25.246340101101,110.08387491119
53,25.246438471628,110.08460756916
54,25.246500647642,110.08510927279
55,25.246637745231,110.0866144735
56,25.246701473497,110.08843048792
57,25.246696326215,110.08953387658
58,25.246639706101,110.09080776362
59,25.246522135535,110.09224181854
60,25.246357013648,110.09358541409
61,25.246185600386,110.09467811291
62,25.245985672406,110.09570047441
63,25.245105969004,110.09951773384
64,25.244807667447,110.10099975827
65,25.244600710604,110.10265147262
66,25.244558142651,110.10344207129
67,25.24453502032,110.10487280248
68,25.244574074996,110.10566304184
69,25.244693690075,110.10701301536
70,25.245005799897,110.1088023501
71,25.245481561557,110.11081078156
72,25.246566418555,110.11519451245
73,25.246856953983,110.11650199612
74,25.247057615837,110.11767940515
75,25.247223472083,110.11925566183
76,25.24727837617,110.12059225059
77,25.247313344831,110.12338418412
78,25.247360568848,110.12669336195
79,25.247424051623,110.1306888452
80,25.247424051623,110.1306888452
81,25.247438104433,110.13153558797
82,25.247458039813,110.13271102073
83,25.247483776056,110.13479284375
84,25.247483776056,110.13479284375
85,25.247318982301,110.13509179983
86,25.247221184413,110.13522133548
87,25.247102470578,110.13529113382
88,25.246952954708,110.13532104739
89,25.246722471136,110.13529131348
90,25.246672142158,110.13527146093
91,25.246550813286,110.13519178123
92,25.246469273679,110.13510222017
93,25.246417882455,110.13502254047
94,25.246376458988,110.13494286077
95,25.246333401445,110.13476364882
96,25.246331358866,110.13464408436
97,25.246407015945,110.13439507407
98,25.246485124068,110.13428539097
99,25.24657369012,110.13420571127
100,25.246742161526,110.13411597055
101,25.247031797799,110.13409584851
102,25.247212278837,110.13412567225
103,25.247212278837,110.13412567225
104,25.247696528791,110.13437441305
105,25.248583974882,110.13481215732
106,25.248583974882,110.13481215732
107,25.249310218237,110.13518019309
108,25.249653280706,110.13535922538
109,25.250057045757,110.13557814243
110,25.251480833704,110.13638392247
111,25.253128867406,110.13743844331
112,25.254647388063,110.13852287772
113,25.256056416236,110.13964728673
114,25.261524321664,110.14440408389
115,25.265202647142,110.1476290905
116,25.266265596621,110.14855506382
117,25.268096981276,110.15016815102
118,25.268905938089,110.15087529712
119,25.2715630488,110.15320631009
120,25.27195677454,110.15355503229
121,25.274015645057,110.15545863149
122,25.274338460989,110.15576764859
123,25.275891755466,110.157363129
124,25.277474435346,110.15916881291
125,25.278672866916,110.16066583904
126,25.279206243531,110.16138457328
127,25.280422545714,110.16311210461
128,25.281054828481,110.16408110676
129,25.281656396577,110.16508029198
130,25.282407106857,110.16636962988
131,25.283046403487,110.16754928467
132,25.283046403487,110.16754928467
133,25.283206084175,110.16784922888
134,25.283275837207,110.16798927471
135,25.283525036526,110.16846932917
136,25.283734131588,110.16887931581
137,25.283903367638,110.16920944308
138,25.284757630327,110.1709102049
139,25.285243280732,110.17188091384
140,25.287866216322,110.17708803156
141,25.288503523674,110.17839057454
142,25.288572211858,110.17852091867
143,25.28874846507,110.17888167817
144,25.288973640831,110.17933271736
145,25.289071486387,110.17953312932
146,25.290526174134,110.18248073919
147,25.291120262523,110.18368419908
148,25.291285731214,110.18401513483
149,25.291421715926,110.18430609599
150,25.291596984882,110.18464709276
151,25.291801002199,110.18506839804
152,25.291926940657,110.18534929818
153,25.29198492784,110.18548979316
154,25.29227412829,110.18622218164
155,25.29259705844,110.18735602285
156,25.292797480508,110.1886105065
157,25.292822553661,110.1889215897
158,25.292981976321,110.19141088409
159,25.293014399859,110.19186264193
160,25.293093702731,110.19308730184
161,25.293147524115,110.1940410328
162,25.293162306616,110.19434223463
163,25.293217843065,110.19518556385
164,25.293294205641,110.19597867778
165,25.293338798095,110.19628994064
166,25.293548937774,110.19744444288
167,25.293784395048,110.19828777209
168,25.294108382849,110.19922138101
169,25.294600202335,110.20029548491
170,25.29496886145,110.20096804624
171,25.295612746295,110.20193174839
172,25.296228533489,110.20279501999
173,25.29683508895,110.20362810852
174,25.296913327602,110.20373851026
175,25.298048680673,110.20530425677
176,25.304167004905,110.21372173872
177,25.30490712138,110.2146843629
178,25.305865844302,110.21586752109
179,25.306756943433,110.21690003344
180,25.309853526721,110.22031745709
181,25.310420408382,110.22092866416
182,25.311884064506,110.22244123098
183,25.313030707856,110.22354291285
184,25.314258425557,110.2246445049
185,25.316167221918,110.22626657516
186,25.316627268648,110.22665697873
187,25.320964473631,110.2302996974
188,25.323845867806,110.23273015279
189,25.325304134335,110.23403979239
190,25.326220726593,110.23494923689
191,25.327007327965,110.23577855254
192,25.327714154374,110.23657777495
193,25.328594068631,110.23764639919
194,25.32974961476,110.23916408634
195,25.334323681539,110.24567931654
196,25.335468313919,110.24730471053
197,25.336798261758,110.24918899617
198,25.338990153363,110.25229892985
199,25.339266831106,110.25268762664
200,25.339379494034,110.2528471657
201,25.341963283051,110.25651440811
202,25.342774680401,110.25774005615
203,25.34367995464,110.25919486192
204,25.347467680348,110.26571215822
205,25.34879202539,110.26801478474
206,25.349785988836,110.26973971098
207,25.350522476462,110.27100614208
208,25.351401080187,110.27254206484
209,25.352369634744,110.27422809446
210,25.352827909742,110.27504627111
211,25.353041781691,110.27545535944
212,25.353235082421,110.27580471046
213,25.353448790381,110.27621388862
214,25.354069341278,110.27747151633
215,25.354506630998,110.27844986086
216,25.355177051725,110.28007759044
217,25.355734576389,110.28158584539
218,25.355936851898,110.28213533887
219,25.356471680409,110.28361421923
220,25.356542125439,110.28379414983
221,25.357044545046,110.28520350134
222,25.357204943388,110.28563343036
223,25.357645160225,110.28686339026
224,25.358372538878,110.28891395225
225,25.359125788643,110.29102532952
226,25.359214761265,110.29126553641
227,25.359264145122,110.29140567207
228,25.360228717969,110.2941490971
229,25.36106994778,110.2965531423
230,25.36106994778,110.2965531423
231,25.36130404794,110.29721447482
232,25.361391712945,110.29746501223
233,25.361508436269,110.29780573951
234,25.361595937874,110.29805627691
235,25.361722455941,110.29840697539
236,25.36177069602,110.29857738394
237,25.36180008083,110.29863748058
238,25.361829302385,110.29871769926
239,25.361984551974,110.29916873846
240,25.362236526037,110.29990049813
241,25.362644809412,110.3009130681
242,25.363152917024,110.30188557364
243,25.363614007507,110.30258741974
244,25.364125131045,110.30325926243
245,25.365237319171,110.30455282236
246,25.365788185561,110.30519466165
247,25.366230737815,110.3057061568
248,25.367272630924,110.30690970653
249,25.367459297379,110.30713033036
250,25.36781312215,110.30753160343
251,25.368303985968,110.30811334608
252,25.368549580361,110.30839415638
253,25.368588757884,110.30844437166
254,25.369138466157,110.30908639061
255,25.369256242967,110.30922679576
256,25.369972450805,110.31006940633
257,25.37010002105,110.3102198725
258,25.370168662437,110.31030018101
259,25.370442493023,110.31067136085
260,25.370774027159,110.3111831255
261,25.371238842671,110.31208619203
262,25.371469005258,110.312668294
263,25.371563845174,110.312969406
264,25.371806739486,110.31397308275
265,25.371921330583,110.31486653741
266,25.371944428348,110.31526807997
267,25.371952018778,110.31599094641
268,25.371957976858,110.31622190076
269,25.371952834954,110.3165231026
270,25.371924268815,110.31934423105
271,25.371917984263,110.31971568038
272,25.371915535737,110.31985626519
273,25.371911944564,110.32006700767
274,25.371909251185,110.32022771452
275,25.371904843837,110.32048867227
276,25.371903782808,110.32054894857
277,25.371905904865,110.32102073862
278,25.371904843837,110.32108101492
279,25.371888112235,110.3220847815
280,25.371872196807,110.32305845484
281,25.371865177695,110.32349009064
282,25.371859056375,110.32387151116
283,25.371756626251,110.32529676268
284,25.371502142105,110.3269125448
285,25.371438072086,110.32719353477
286,25.371331315849,110.32765517397
287,25.371236720603,110.32797622836
288,25.370964687437,110.32883923046
289,25.370818753998,110.3292706866
290,25.370518724735,110.33002319712
291,25.370179191255,110.33076564662
292,25.369892545893,110.33129735366
293,25.369718534193,110.33162846907
294,25.36963683349,110.33176887422
295,25.369310519837,110.33230058125
296,25.369229063714,110.33243092538
297,25.368416458305,110.33355443608
298,25.367869685043,110.33419627537
299,25.367344130659,110.33474792478
300,25.366506536334,110.33554014041
301,25.365801000174,110.33615179663
302,25.365539075752,110.33637242046
303,25.3625897949,110.33886809283
304,25.361453747733,110.33982990854
305,25.36039890709,110.34071132591
306,25.360137705462,110.34094165144
307,25.359926784731,110.34112194135
308,25.359776266768,110.34124213463
309,25.359645746971,110.34135226689
310,25.359465027018,110.34151243476
311,25.358772509543,110.34209318927
312,25.35778955883,110.34291397101
313,25.357709319265,110.34298403884
314,25.357458723327,110.34317421012
315,25.357428602803,110.34320421353
316,25.357198086669,110.34337435259
317,25.357067808941,110.34347442382
318,25.356957611504,110.34355446284
319,25.356606938095,110.34382467314
320,25.355665436941,110.34449507854
321,25.354504263744,110.3452553145
322,25.354204030274,110.34543533492
323,25.35282342006,110.34625521836
324,25.352463346981,110.34644520997
325,25.352203352484,110.34658516597
326,25.351813318863,110.34678512878
327,25.351683361794,110.34685501695
328,25.351523364204,110.34693505597
329,25.350813494763,110.34727479511
330,25.350343620263,110.34750467149
331,25.349104109251,110.34803413276
332,25.348614309472,110.3482339159
333,25.348424429886,110.34829374305
334,25.34637557242,110.34901256712
335,25.346235649963,110.34905254172
336,25.346055726097,110.34910239767
337,25.345805840459,110.34918225703
338,25.345635957113,110.34923211299
339,25.345296108061,110.34932185371
340,25.345116264417,110.34937179949
341,25.344966299265,110.34941168426
342,25.344756413046,110.34946154021
343,25.344466604554,110.34954130974
344,25.344066830955,110.34964102165
345,25.343866902837,110.34969087761
346,25.34376697947,110.34972079118
347,25.343357243814,110.3498205031
348,25.34299746879,110.34992012518
349,25.342797538884,110.34996000994
350,25.342617691485,110.3500098659
351,25.34234787906,110.35007966424
352,25.342108027141,110.35013940155
353,25.341888176066,110.3501992287
354,25.341668324587,110.35024908465
355,25.34150839524,110.35028887959
356,25.339010318449,110.35092649684
357,25.33416480374,110.35215106691
358,25.331486791185,110.3526379485
359,25.330947033892,110.35270738751
360,25.329657599307,110.35285587741
361,25.328667795959,110.35293474864
362,25.327687945452,110.35299367748
363,25.326487799322,110.35302242325
364,25.32494732608,110.35300086392
365,25.323636597753,110.3529296283
366,25.322165573284,110.35279829603
367,25.317191097029,110.35215430081
368,25.31706102071,110.35214414996
369,25.316780780476,110.3521039957
370,25.316450484837,110.35206366178
371,25.316200292428,110.35203347872
372,25.315479679847,110.35194292952
373,25.315109369033,110.35189271425
374,25.314839167983,110.35186253118
375,25.314589053866,110.35184231931
376,25.314398875333,110.35181213624
377,25.314108748375,110.35179192437
378,25.312707832751,110.35166095142
379,25.310486960865,110.35154938188
380,25.309806735591,110.35152890051
381,25.309196571052,110.35150850898
382,25.308966533641,110.35150832932
383,25.308596529339,110.35150814966
384,25.308236486538,110.35150788017
385,25.308136451773,110.35150788017
386,25.307806377286,110.35150761067
387,25.307306364154,110.35151731237
388,25.307086367515,110.35151722254
389,25.306406367925,110.3515368056
390,25.306046400206,110.35155656832
391,25.305806393905,110.35155647849
392,25.305656379514,110.35156635985
393,25.305096416684,110.35158603274
394,25.30483640097,110.3515959141
395,25.302116573394,110.35168475652
396,25.294737571681,110.35195334987
397,25.293908126313,110.35206330246
398,25.293528601692,110.35215322284
399,25.293388780827,110.35218322625
400,25.292899488188,110.35232309242
401,25.292440330436,110.3524829908
402,25.292051245542,110.35264288918
403,25.291672205078,110.35281266892
404,25.291293245088,110.3530025707
405,25.290964267644,110.35317244027
406,25.29037605895,110.3534621438
407,25.29023647943,110.3535321218
408,25.289398998895,110.35391183554
409,25.289019868374,110.35404173052
410,25.28865061925,110.35415168311
411,25.288041653824,110.35430170013
412,25.287762080813,110.35435173575
413,25.287492308165,110.35438182898
414,25.286902775636,110.35444192562
415,25.286902775636,110.35444192562
416,25.286732482034,110.35439206966
417,25.285872107691,110.35433260184
418,25.285431871992,110.35428292555
419,25.285191579395,110.35424313061
420,25.284740478158,110.35407362036
421,25.284629969123,110.353993761
422,25.284358065822,110.35369435578
423,25.28417584371,110.35332497255
424,25.284114340622,110.35306536226
425,25.284101272233,110.35252610946
426,25.284169799584,110.35223640593
427,25.284357330727,110.35173685824
428,25.284585536784,110.35134708348
429,25.284744643685,110.35113723931
430,25.285282567199,110.35061738991
431,25.286409781122,110.34981744886
432,25.28666902004,110.34956745043
433,25.28666902004,110.34956745043
434,25.286938304486,110.34929750963
435,25.286998090942,110.34918755703
436,25.287197787289,110.34906754342
437,25.287836650014,110.34853754317
438,25.287836650014,110.34853754317
439,25.288166616134,110.34854742453
440,25.288166616134,110.34854742453
441,25.288297050511,110.34878718227
442,25.288699705519,110.34986649634
443,25.288951507142,110.35042596101
444,25.289132660238,110.35075563913
445,25.289897208227,110.3518243532
446,25.290411505099,110.35268313326
447,25.290613727625,110.35307263853
448,25.290876959426,110.3536118015
449,25.291121160922,110.35425076621
450,25.291233460774,110.35459023586
451,25.291233460774,110.35459023586
452,25.291367158715,110.35509930559
453,25.29137949126,110.35539880065
454,25.291382268125,110.35574815166
455,25.291288508081,110.35649679947
456,25.291223415046,110.35705563533
457,25.291227417003,110.35748475587
458,25.291354581151,110.35822307317
459,25.291414365405,110.35917078548
460,25.291425391186,110.35927058723
461,25.291498733025,110.36046748949
462,25.291619934806,110.36140496112
463,25.291907012661,110.36276095328
464,25.292167219761,110.36352855534
465,25.29226236754,110.36390737078
466,25.292265389399,110.36412664715
467,25.292218346388,110.36433604217
468,25.292218346388,110.36433604217
469,25.292074195379,110.36475465253
470,25.291597474916,110.36567173263
471,25.291580977104,110.36591095139
472,25.291580977104,110.36591095139
473,25.291631123913,110.36658863306
474,25.29159690321,110.36696726883
475,25.291520212864,110.36718654521
476,25.291484113664,110.36743564533
477,25.291526338293,110.36822283044
478,25.291526338293,110.36822283044
479,25.291202670207,110.369856938
480,25.290995139945,110.37061411971
481,25.290956508731,110.37069379941
482,25.290318070989,110.37197909493
483,25.290202258329,110.37222810522
484,25.289939270067,110.37322432603
485,25.289910357658,110.37328415318
486,25.289428074775,110.37431019773
487,25.288849006059,110.37551563389
488,25.288820011712,110.37557546104
489,25.288393099779,110.37632258173
490,25.288051291445,110.3767908684
491,25.288015272875,110.37702002613
492,25.288016824696,110.37710967702
493,25.288030627732,110.37732877374
494,25.288036998363,110.37769725866
495,25.288050638047,110.37790647401
496,25.287993955758,110.37867344725
497,25.287954425154,110.3792810611
498,25.287954425154,110.3792810611
499,25.287904685182,110.37987870376
500,25.28792641069,110.38056608713
501,25.287981622864,110.38146259603
502,25.28799297566,110.38154227573
503,25.288008412194,110.38187096571
504,25.288022786954,110.38212994719
505,25.288050719722,110.38260820505
506,25.28805464011,110.38284724414
507,25.288057417051,110.38301666456
508,25.288090822017,110.38322579008
509,25.288101603079,110.38327564604
510,25.288101603079,110.38327564604
511,25.288185482981,110.38351468514
512,25.288237264703,110.38362427841
513,25.288237264703,110.38362427841
514,25.288350629024,110.38383349376
515,25.288381747021,110.38390320227
516,25.288742421174,110.38457064326
517,25.28911036323,110.38507863503
518,25.289558997822,110.38563648275
519,25.289558997822,110.38563648275
520,25.290985584233,110.38740991749
521,25.291672123406,110.38856603668
522,25.292161421053,110.38999146786
523,25.292527310828,110.3912277159
524,25.292690980803,110.39152685164
525,25.293086107299,110.39195561286
526,25.293278606445,110.39216500787
527,25.293631507131,110.39241428765
528,25.293702234151,110.3924741148
529,25.294065179082,110.39273336577
530,25.294953834162,110.39351129834
531,25.29523837227,110.39393026803
532,25.295444915152,110.39456878359
533,25.295589225449,110.39499772447
534,25.29567383514,110.39547670096
535,25.295868126859,110.39710344241
536,25.295865350098,110.39804172252
537,25.29585791818,110.39839116336
538,25.295860286594,110.39873063301
539,25.295865431768,110.3995294961
540,25.295937300842,110.39983905218
541,25.296159523012,110.40022855745
542,25.296401753693,110.40065803731
543,25.296885641905,110.40146714109
544,25.299025751921,110.40493495968
545,25.299156011152,110.40513492248
546,25.299306278679,110.40536488869
547,25.299516489566,110.40564489052
548,25.299746626781,110.40582491094
549,25.3003467128,110.4059650466
550,25.300596774976,110.40602505341
551,25.300996775375,110.40606520767
552,25.30189689389,110.40621540435
553,25.302216939844,110.40638545358
554,25.302486924361,110.40663554184
555,25.303086180017,110.40776596949
556,25.303354692618,110.40866643093
557,25.303361062435,110.41003724514
558,25.303364900658,110.41159867978
559,25.303460774529,110.41241964118
560,25.303608505071,110.41283025663
561,25.303697682292,110.41297048212
562,25.30381658515,110.41316074323
563,25.305594642455,110.4149642712
564,25.306021738131,110.41534515274
565,25.306320867523,110.41546552567
566,25.306610523365,110.41550576976
567,25.306920838968,110.41547585619
568,25.3076330919,110.41519576453
569,25.308044338054,110.41503568649
570,25.308444966886,110.41496588815
571,25.308864784613,110.41499616105
572,25.309203838822,110.41512659501
573,25.309432895855,110.41525693913
574,25.310050163591,110.41561805795
575,25.310258477464,110.41582853093
576,25.310583890611,110.41637982102
577,25.310681636871,110.41664041945
578,25.31091559063,110.41731199265
579,25.311809918553,110.41982859553
580,25.311900069573,110.42069096882
581,25.31186895768,110.4207811587
582,25.311679999709,110.42152306922
583,25.311629044699,110.4216032879
584,25.31136104059,110.4222348865
585,25.311123658022,110.42280638847
586,25.311123658022,110.42280638847
587,25.311213482922,110.42281653932
588,25.311273665568,110.4228064783
589,25.311754880669,110.42271655792
590,25.312296847577,110.42257660192
591,25.312587877161,110.4224965629
